[2025-12-22 23:20:33] [INFO    ] discord.client: logging in using static token
[2025-12-22 23:21:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:12.954000+00:00', 'pinned': False, 'nonce': '1452878680782012416', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878690324054147', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup fartcoin', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:10] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:10] [DEBUG   ] discord.client: Dispatching event command
[2025-12-22 23:21:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 9, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-12-23T04:21:13.460000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:12.954000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1452878690324054147', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup fartcoin', 'components': [], 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': []}, 'pinned': False, 'nonce': '18082142738869192391', 'message_reference': {'type': 0, 'message_id': '1452878690324054147', 'guild_id': '1406364059049136240', 'channel_id': '1406364059787591776'}, 'mentions': [{'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1406370490561462436'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T20:14:14.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878692446634016', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Fartcoin (FARTCOIN)', 'id': '1452878692446634017', 'fields': [{'value': '$0.29', 'name': 'Current Price (USD)', 'inline': False}, {'value': '$287749008.00', 'name': 'Market Cap (USD)', 'inline': False}, {'value': '-4.00%', 'name': 'Price Change (24h)', 'inline': False}, {'value': '$2.48', 'name': 'All Time High (USD)', 'inline': False}], 'description': 'Rank #215', 'content_scan_version': 0}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'Crypto_Market_Analyzer', 'public_flags': 0, 'primary_guild': None, 'id': '1406366965580431481', 'global_name': None, 'display_name_styles': None, 'discriminator': '2976', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:11] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:11] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages with {"embeds":[{"fields":[{"inline":false,"name":"Current Price (USD)","value":"$0.29"},{"inline":false,"name":"Market Cap (USD)","value":"$287749008.00"},{"inline":false,"name":"Price Change (24h)","value":"-4.00%"},{"inline":false,"name":"All Time High (USD)","value":"$2.48"}],"flags":0,"type":"rich","description":"Rank #215","title":"Fartcoin (FARTCOIN)"}],"content":null,"components":[],"nonce":"18082142738869192391","enforce_nonce":true,"message_reference":{"message_id":1452878690324054147,"channel_id":1406364059787591776,"guild_id":1406364059049136240},"tts":false} has returned 200
[2025-12-22 23:21:11] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages has received {'type': 19, 'content': '', 'mentions': [{'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 65514, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#00ffea', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Fartcoin (FARTCOIN)', 'description': 'Rank #215', 'fields': [{'name': 'Current Price (USD)', 'value': '$0.29', 'inline': False}, {'name': 'Market Cap (USD)', 'value': '$287749008.00', 'inline': False}, {'name': 'Price Change (24h)', 'value': '-4.00%', 'inline': False}, {'name': 'All Time High (USD)', 'value': '$2.48', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-23T04:21:13.460000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452878692446634016', 'channel_id': '1406364059787591776', 'author': {'id': '1406366965580431481', 'username': 'Crypto_Market_Analyzer', 'avatar': None, 'discriminator': '2976', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '18082142738869192391', 'message_reference': {'type': 0, 'channel_id': '1406364059787591776', 'message_id': '1452878690324054147', 'guild_id': '1406364059049136240'}, 'referenced_message': {'type': 0, 'content': '/lookup fartcoin', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:21:12.954000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452878690324054147', 'channel_id': '1406364059787591776', 'author': {'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
[2025-12-22 23:21:11] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-22 23:21:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 9.
[2025-12-22 23:21:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-22 23:21:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:25.336000+00:00', 'pinned': False, 'nonce': '1452878732669747200', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878742257926224', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup poopcoin', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:23] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:23] [DEBUG   ] discord.client: Dispatching event command
[2025-12-22 23:21:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-12-23T04:21:25.596000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:25.336000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1452878742257926224', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup poopcoin', 'components': [], 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': []}, 'pinned': False, 'nonce': '5327421693601598752', 'message_reference': {'type': 0, 'message_id': '1452878742257926224', 'guild_id': '1406364059049136240', 'channel_id': '1406364059787591776'}, 'mentions': [{'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1406370490561462436'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T20:14:14.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878743348445284', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Error fetching coin data.', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'Crypto_Market_Analyzer', 'public_flags': 0, 'primary_guild': None, 'id': '1406366965580431481', 'global_name': None, 'display_name_styles': None, 'discriminator': '2976', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:23] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages with {"content":"Error fetching coin data.","components":[],"nonce":"5327421693601598752","enforce_nonce":true,"message_reference":{"message_id":1452878742257926224,"channel_id":1406364059787591776,"guild_id":1406364059049136240},"tts":false} has returned 200
[2025-12-22 23:21:23] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages has received {'type': 19, 'content': 'Error fetching coin data.', 'mentions': [{'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 65514, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#00ffea', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:21:25.596000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452878743348445284', 'channel_id': '1406364059787591776', 'author': {'id': '1406366965580431481', 'username': 'Crypto_Market_Analyzer', 'avatar': None, 'discriminator': '2976', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '5327421693601598752', 'message_reference': {'type': 0, 'channel_id': '1406364059787591776', 'message_id': '1452878742257926224', 'guild_id': '1406364059049136240'}, 'referenced_message': {'type': 0, 'content': '/lookup poopcoin', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:21:25.336000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452878742257926224', 'channel_id': '1406364059787591776', 'author': {'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
[2025-12-22 23:21:23] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-22 23:21:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:30.740000+00:00', 'pinned': False, 'nonce': '1452878755545481216', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878764924207114', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/dogecoin', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:28] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:28] [DEBUG   ] discord.client: Dispatching event command_error
[2025-12-22 23:21:28] [ERROR   ] discord.ext.commands.bot: Ignoring exception in command None
discord.ext.commands.errors.CommandNotFound: Command "dogecoin" is not found
[2025-12-22 23:21:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 13, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:30.740000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878764924207114', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-12-23T04:21:44.091599+00:00', 'content': '/lookup dogecoin', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:42] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-22 23:21:42] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-22 23:21:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 14, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:50.528000+00:00', 'pinned': False, 'nonce': '1452878838349430784', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878847920963807', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup dogecoin', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:48] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:48] [DEBUG   ] discord.client: Dispatching event command
[2025-12-22 23:21:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 15, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2025-12-23T04:21:50.965000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:50.528000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1452878847920963807', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup dogecoin', 'components': [], 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': []}, 'pinned': False, 'nonce': '676182304237758112', 'message_reference': {'type': 0, 'message_id': '1452878847920963807', 'guild_id': '1406364059049136240', 'channel_id': '1406364059787591776'}, 'mentions': [{'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1406370490561462436'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T20:14:14.158000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878849753878631', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Dogecoin (DOGE)', 'id': '1452878849753878632', 'fields': [{'value': '$0.13', 'name': 'Current Price (USD)', 'inline': False}, {'value': '$22261731632.00', 'name': 'Market Cap (USD)', 'inline': False}, {'value': '0.38%', 'name': 'Price Change (24h)', 'inline': False}, {'value': '$0.73', 'name': 'All Time High (USD)', 'inline': False}], 'description': 'Rank #10', 'content_scan_version': 0}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'Crypto_Market_Analyzer', 'public_flags': 0, 'primary_guild': None, 'id': '1406366965580431481', 'global_name': None, 'display_name_styles': None, 'discriminator': '2976', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:48] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages with {"embeds":[{"fields":[{"inline":false,"name":"Current Price (USD)","value":"$0.13"},{"inline":false,"name":"Market Cap (USD)","value":"$22261731632.00"},{"inline":false,"name":"Price Change (24h)","value":"0.38%"},{"inline":false,"name":"All Time High (USD)","value":"$0.73"}],"flags":0,"type":"rich","description":"Rank #10","title":"Dogecoin (DOGE)"}],"content":null,"components":[],"nonce":"676182304237758112","enforce_nonce":true,"message_reference":{"message_id":1452878847920963807,"channel_id":1406364059787591776,"guild_id":1406364059049136240},"tts":false} has returned 200
[2025-12-22 23:21:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1406364059787591776/messages has received {'type': 19, 'content': '', 'mentions': [{'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 65514, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#00ffea', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Dogecoin (DOGE)', 'description': 'Rank #10', 'fields': [{'name': 'Current Price (USD)', 'value': '$0.13', 'inline': False}, {'name': 'Market Cap (USD)', 'value': '$22261731632.00', 'inline': False}, {'name': 'Price Change (24h)', 'value': '0.38%', 'inline': False}, {'name': 'All Time High (USD)', 'value': '$0.73', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-12-23T04:21:50.965000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452878849753878631', 'channel_id': '1406364059787591776', 'author': {'id': '1406366965580431481', 'username': 'Crypto_Market_Analyzer', 'avatar': None, 'discriminator': '2976', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '676182304237758112', 'message_reference': {'type': 0, 'channel_id': '1406364059787591776', 'message_id': '1452878847920963807', 'guild_id': '1406364059049136240'}, 'referenced_message': {'type': 0, 'content': '/lookup dogecoin', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-23T04:21:50.528000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1452878847920963807', 'channel_id': '1406364059787591776', 'author': {'id': '353692175256780800', 'username': 'memorex7668', 'avatar': 'f486a11c866feefc022395cde19e9e08', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'memorex', 'avatar_decoration_data': {'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0', 'sku_id': '1440174638930853956', 'expires_at': 1768507200}, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}
[2025-12-22 23:21:48] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-22 23:21:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 16, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-23T04:21:57.722000+00:00', 'pinned': False, 'nonce': '1452878868783300608', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-08-16T19:48:40.690000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1452878878094786742', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '/lookup xrp', 'components': [], 'channel_type': 0, 'channel_id': '1406364059787591776', 'author': {'username': 'memorex7668', 'public_flags': 0, 'primary_guild': None, 'id': '353692175256780800', 'global_name': 'memorex', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': {'sku_id': '1440174638930853956', 'expires_at': 1768507200, 'asset': 'a_c12a5c953352c20bd6e63576e2cce3a0'}, 'avatar': 'f486a11c866feefc022395cde19e9e08'}, 'attachments': [], 'guild_id': '1406364059049136240'}}
[2025-12-22 23:21:55] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-22 23:21:55] [DEBUG   ] discord.client: Dispatching event message
[2025-12-22 23:21:55] [DEBUG   ] discord.client: Dispatching event command
